Review,keyword
163 기준 여자가 입었을 때 많이 커요 오버핏으로 입으려고 했는데 핏으로 크게 입은 게 아니라 그냥 큰 느낌! 체구 작으신 분들 사실 때 참고하시면 좋을 것 같아요 저는 디자인이랑 색감 재질 모든 면에서 완벽하게 제 취향이라 사이즈 무시하고 입었습니다 .. 아주아주 만족해요 ( ⚯̫ ),"색감, 사이즈, 크다, 취향, 작다, 디자인, 이랑"
배송은 예약배송이라 조금 걸렸지만 얇아서 지금 입기에도 적당하고 핏도 예뻐서 만족스럽습니다! ,"배송, 만족스럽다, 걸리다, 얇다, 적당하다, 핏"
옷이 얇고 가볍고 낭낭한 핏이라 편하고 시원해서 손이 자주 가네요,"시원하다, 핏, 가다, 얇다, 가볍다, 편하다, 손"
주머니 짝짝이인 불량 상품 예약배송으로 받았는데  기다린 만큼 바로 입으려고 세탁하고 발견했습니다 애초에 불량인 상품인데 교환환불 안해주겠다네요 쪽팔려서 입지도 못하겠어요 다시는 파르티멘토 안살거 같아요 여러분도 구매하실때 다시 생각해보세요 불량 받아도 환불 못 받으니까요^^,"주머니, 팔다, 환불, 상품, 인데, 불량, 세탁, 하고, 배송"
각 잡힌 셔츠가 안 어울리는 편인데 이거는 후들후들한 소재감 덕분인지 잘 어울리더라구요. 단추 풀어서 입으나 잠가서 입으나 핏 다 예쁩니다. 활용도가 엄청 높은 셔츠!!,"셔츠, 잠그다, 덕분, 인지, 풀다, 편, 인데, 후"
왜 안사요???? 얼른 사세요 다들 너무 이뻐요 여름에도 이쁜옷 입어보아요,"여름, 보아, 얼른, 세요"
겨울에도 패딩 안에 반팔입고 다니는 열많은인간이라 여름옷이 아주 골ㅊㅣ아팠던 터였다죠 .. 그러던 중 이걸 샀는데 개얇고 나풀나풀한데 후줄그레하진 않고 너무 좋은 겁니다   (여름옷의 숙명 : 시원하면 후줄그레. 단정하면 개더움)  여름옷의 숙명을 드디어 벗어던졌어요.  괜찮은 다른 컬러 있으면 바로 살 겁니다,"컬러, 겨울, 개다, 개, 얇다, 숙명, 시원하다"
원하던 반팔셔츠라 기대하고 구매했는데 딱 원하는 스타일이네요,"스타일, 셔츠, 기대하다, 원하다, 팔"
약간 까슬한 면이고 두께는 얇아요! 그치만 엄청 시원한 소재까지는 아닌것 같아요! 딱 원하던 핏이어서 맘에 듭니다~,"소재, 까지는, 얇다, 까슬하다, 두께, 원하다, 그치다, 듭니"
요즘 체크패턴 셔츠 정말 가지고 싶었는데 에구머니나 마침 이렇게 이쁜 제품 발견! 한여름에도 입을수있는 얇기에요 안에 이너 없이 맨살에 입는거 추천추천 막 추천,"셔츠, 여름, 얇다, 추천, 체크, 제품, 구, 머, 니나, 살"
"🪄찐 솔직후기🪄  🔢사이즈 : 173/63 = 핏, 기장 완벽 🚚배송 : 예약 배송이어서 기다렸지만 출고되고 빠르게 도착! 👕디자인 : 팔 접고 단추 메는 포인트가 아주 마음에 들고 너무 벙벙하지 않은 핏이라서 만족! 🎨색감 : 화면가 같음! 💵가격 : 가성비가 너무 좋음!(합리적 가격)  🎁마지막 평 : 가격, 디자인, 활용도 생각하면 충분히 좋은 제품이라서 추천! 실밥은 아마 제가 뽑기를 못한거 같은데 그래도 만족!","제품, 배송, 실밥, 출고, 되다, 뽑기, 핏"
맨살에 입어도 따갑지 않아서 좋아요 휘뚜루 마뚜루 입을만 합니다,"따갑다, 맨, 살, 뚜루, 휘뚜루"
체크무늬인데 공대느낌 덜 나서 좋은거같아요 귀엽,"나서다, 체크, 무늬, 인데, 귀엽다, 공대"
좋아요 생각보다 훨 크게 나온거같긴한데 그래도 입을만해요 짱 편한듯,"만해, 나오다, 크게, 편하다"
"3만원에 이 정도 퀄리티랑 핏이면 솔직히 가성비라고 생각합니다. 올 여름 시원하게 많이 입고, 내년에 안 질리면 계속 입어야지요 만족합니다.!","내년, 만족하다, 핏이, 질리, 가성비, 라고, 시원하다, 만원, 퀄리티"
오버핏으로 입기 좋아요! 여름 아우터처럼 걸쳐도 예쁘고 와이드핏 팬츠에는 일반 셔츠로 입어주면 귀여워요. 재질이 살에 붙는 재질이 아니라서 시원하고 좋아요!,"팬츠, 에는, 셔츠, 귀엽다, 아우터, 처럼, 재질, 살, 오버핏"
마감은 살짝 아쉽지만 핏이나 소매 디테일이 너무 맘에 듭니다,"쉬다, 핏, 이나, 디테, 일이, 마감, 듭니, 소매"
셔츠 얇고 예뻐요! 여름에 입기 시원해서 좋은 것 ㅐ같아용,"시원하다, 여름, 얇다, 셔츠"
항상 좋아하던 브랜드에서 나온 제품이라서 믿고 구매할 수 있었어요 만족하고 다른컬러도 구매하고 싶을 정도로 만족합니다,"컬러, 브랜드, 제품, 만족하다, 하고, 좋아하다, 믿다, 싶다"
"배송이 생각보다 느렸던게 아쉽지만 옷은 휘뚤마뚤템이에요 대신 사람많은곳 가면 마주치기 쉬움,, 하지만 후들거리는게 맘에들어요 여름템으로 잘 입을듯 여자는 뮤조건 젤 작은 사이즈로 사세요 본인 떡대 쩔지만 넉넉해요","작다, 느리다, 여자, 대신, 쉬움, 배송, 가면"
단추도 싸구려~색감좋아보여서 선택했는데 확실히 가격이 낮아서 그런가 딘추부터ㅜ바느질까지 싼티가 팍팍나네요,"바느질, 보, 여서, 낮다, 그렇다, 싸다, 티, 선택, 나다, 추, 싸구려"
엄청 시원하고 어디든 잘 어울려서 여름에 잘 입었어여 남성용이라 엄청 클 줄 알았는데 적당히 잘 맞았습니다 !,"남성, 용이, 알다, 여름, 맞다, 어울리다, 적당하다, 시원하다, 디"
링클소재라 가볍고 단독으로도 좋을거 같은데 전 아우터처롬 걸쳐봤구요 체크패턴이 톤앤톤 느낌이라  무난하게 여기저기 매치하기 좋은거 같아요!!,"패턴, 톤앤톤, 가볍다, 단독, 으로도, 여기저기, 체크"
내가 원했던 시골 농촌 소년 느낌. 그런데 한 줌의 트렌드를 넣은... 내년 여름에 요기나게 입을 수 있겠어요 어느 바지든 다 잘 어울리는 거 같아요,"바지, 내, 여름, 원하다, 트렌드, 줌, 넣다"
핏은 너무 예뻐요 원단도 시원하고 좋아요 그대신 박음질이 너무 엉성하네요ㅜ벌써 단추구멍이 튿어졌어요 예뻐서 그냥 제가 다시 꼬매서 입고있어요..,"원단, 튿, 지다, 엉, 성, 꼬매, 대신"
전체적으로 기장이 좀 더 길었으면 하는 아쉬움이 있네요,"길다, 아쉬움, 기장, 전체"
완전 모델핏처럼은 안나오지만 소매를 풀어서 입으니 비슷한 느낌이 나네요! 생각했던거보다 얇아서 시원해서 좋고 이 가격에 이정도 핏감이랑 디자인 너무 만족합니다,"디자인, 얇다, 핏, 처럼, 모델, 핏감, 이랑, 가격, 만족하다, 시원하다"
원단도 너무 시원하고 핏도 너무 시원해보여서 좋아요 이번여름 편하게 걸치고 나갈 옷 1티어입니다,"여름, 편하다, 핏, 원단, 보, 여서, 시원하다, 걸, 치고"
배송은 다소 오래 걸렸지만 옷 자체는 가격대비 이뻐요,"걸리다, 배송, 자체, 오래, 대비, 가격"
