Review,Star
"진짜 대만족입니다
요즘 레이어드용 원피스 찾고 있었는데 진짜 너무너무 맘에 들어요 어깨 리본 포인트도 너무 귀엽고 기장도 적당해서 너무 죠아요 저는 안에 반팔티 레이어드해 입을 예정입니다!",5.0
실물이 넘 예쁘네요! 근데 진짜 얇아서 다 비칩니다 그치만 예뻐요,5.0
"가격이 저렴한데 세일까지 하고 있어서
한번 구매해봤어요.
평소엔 팔뚝 때문에 잘 안입는데
휴양지 가서 입으려고 구매해봤는데 괜찮네요.
가격대비 소재가 괜찮은 것 같아요.
암홀이 작다는 얘기가 있어 M 사이즈로 구매했는데 잘 맞네요.
S 사이즈 했어도 괜찮았을 것도 같아요.
안감은 치마부분에만 있어서 상의에는 스킨톤 이너를 입고 착용해야 할 듯 해요.
키가 작아서 기장이 약간 더 짧았으면 하는데
지금도 나쁘진 않아요.",5.0
"진짜 대만족입니다
요즘 레이어드용 원피스 찾고 있었는데 진짜 너무너무 맘에 들어요 어깨 리본 포인트도 너무 귀엽고 기장도 적당해서 너무 죠아요 저는 안에 반팔티 레이어드해 입을 예정입니다!",5.0
옷이 일단 너무 이쁘네효.. 저는 바지랑 같이 매치했는데 이뻣습니다 착용감도 편안했고 나시 경우 보통 겨드랑이쪽이 많이 노출되는데 여기는 끼거나 하는 부담도 없었고 또 너무 노출되는 느낌도 없어서 아주 좋았습니다.. 속치마도 재질 좋고 옷 자체 재질도 천이아니라 더 좋았네요 결론은 만조쿠 ❤️,5.0
청바지랑 레이어드 해서 입어두 예쁘고 그냥 단독으로 원피스로 입어도 기장 짧지않은거같아요! 배송도 엄청 빠르게 왔고 무신사 세일해서 더 저렴한 가격으로 구매한거같아요!,4.0
"가격이 저렴한데 세일까지 하고 있어서
한번 구매해봤어요.
평소엔 팔뚝 때문에 잘 안입는데
휴양지 가서 입으려고 구매해봤는데 괜찮네요.
가격대비 소재가 괜찮은 것 같아요.
암홀이 작다는 얘기가 있어 M 사이즈로 구매했는데 잘 맞네요.
S 사이즈 했어도 괜찮았을 것도 같아요.
안감은 치마부분에만 있어서 상의에는 스킨톤 이너를 입고 착용해야 할 듯 해요.
키가 작아서 기장이 약간 더 짧았으면 하는데
지금도 나쁘진 않아요.",5.0
"진짜 대만족입니다
요즘 레이어드용 원피스 찾고 있었는데 진짜 너무너무 맘에 들어요 어깨 리본 포인트도 너무 귀엽고 기장도 적당해서 너무 죠아요 저는 안에 반팔티 레이어드해 입을 예정입니다!",5.0
옷이 일단 너무 이쁘네효.. 저는 바지랑 같이 매치했는데 이뻣습니다 착용감도 편안했고 나시 경우 보통 겨드랑이쪽이 많이 노출되는데 여기는 끼거나 하는 부담도 없었고 또 너무 노출되는 느낌도 없어서 아주 좋았습니다.. 속치마도 재질 좋고 옷 자체 재질도 천이아니라 더 좋았네요 결론은 만조쿠 ❤️,5.0
청바지랑 레이어드 해서 입어두 예쁘고 그냥 단독으로 원피스로 입어도 기장 짧지않은거같아요! 배송도 엄청 빠르게 왔고 무신사 세일해서 더 저렴한 가격으로 구매한거같아요!,4.0
"소재가 부드럽고 입었을때 시원해요!
혹시나 많이 비춰지진않을까 걱정 됐는데 안에 속바지 입고 하얀속옷 입으니까 괜찮았어요!

기장도 많이 짧지않아 단독으로 입어도 부담되지않고
어깨 리본 포인트로 러블리해요🤍",5.0
"실크? 재질처럼 원단이 부드럽고 시원해요!
색감도 고급스럽게 잘 나왔고 어깨부분에 리본으로 묶을수있어서 더욱 러블리한 원피스 인거 같아요!

전 단독으로도 입기 괜찮은 기장이어서 (너무짧지x) 
단독으로도 밑에 바지입어서도 코디하려구용 !",5.0
색감도 좋고 여름에 입기 딱 인것 같아요 ㅎㅎ 잘 입을게료,5.0
"스냅 촬영으로 구매했는데 청바지랑 입어도 예쁘고 그냥 단독으로 입어도 예뻐요! 저는 키가 작아서 단독으로 입었을 때 허벅지 중반까지 왔어요! 바람 많이 불면 방방하게 퍼짐 ㅎㅎ 
비침이 있어서 상의는 살색톤 속옷 입어주세요!",5.0
"엄청 얇은 소재의 원피스에요
안에 안감도 있어서 단독으로 입어도 괜찮을 것 같아용",5.0
분명 들어갈 때는 문제 없었는데 벗을 때 조금 낑겼어요..ㅎㅎ하지만 레이어드 하기도 고냥 입기도 굿이랍니다,5.0
"가격이 저렴한데 세일까지 하고 있어서
한번 구매해봤어요.
평소엔 팔뚝 때문에 잘 안입는데
휴양지 가서 입으려고 구매해봤는데 괜찮네요.
가격대비 소재가 괜찮은 것 같아요.
암홀이 작다는 얘기가 있어 M 사이즈로 구매했는데 잘 맞네요.
S 사이즈 했어도 괜찮았을 것도 같아요.
안감은 치마부분에만 있어서 상의에는 스킨톤 이너를 입고 착용해야 할 듯 해요.
키가 작아서 기장이 약간 더 짧았으면 하는데
지금도 나쁘진 않아요.",5.0
